t,status,vram_free,vram_total
79.1,,11732891984,17102733312
80.1,,11732919896,17102733312
81.1,,11732919896,17102733312
82.1,,11732919896,17102733312
83.2,,11732919896,17102733312
84.2,,11732919896,17102733312
85.2,,11732919896,17102733312
86.2,,11732919896,17102733312
87.2,,11732919896,17102733312
88.2,,11732919896,17102733312
89.2,,11732919896,17102733312
90.2,,11732919896,17102733312
91.3,,11732851024,17102733312
92.3,,11732919896,17102733312
93.3,,11732919896,17102733312
94.3,,11732919896,17102733312
95.3,,11732919896,17102733312
96.3,,11732919896,17102733312
97.3,,11732919896,17102733312
98.3,,11732919896,17102733312
99.4,,11732919896,17102733312
100.4,,11732919896,17102733312
101.4,,11732919896,17102733312
102.4,,11732919896,17102733312
103.4,,11732883792,17102733312
104.4,,11732919896,17102733312
105.5,,11732919896,17102733312
106.5,,11732919896,17102733312
107.5,,11732919896,17102733312
108.5,,11732919896,17102733312
109.5,,11732919896,17102733312
110.5,,11732919896,17102733312
111.6,,11732919896,17102733312
112.6,,11732919896,17102733312
113.6,,11732919896,17102733312
114.6,,11732919896,17102733312
115.6,,11732919896,17102733312
116.7,,11732820304,17102733312
117.7,,11732820304,17102733312
118.7,,11732919896,17102733312
119.7,,11732919896,17102733312
120.7,,11732919896,17102733312
121.7,,11732919896,17102733312
122.7,,11732919896,17102733312
123.7,,11732919896,17102733312
124.7,,11732919896,17102733312
125.8,,11732919896,17102733312
126.8,,11732919896,17102733312
127.8,,11732919896,17102733312
128.8,,11732822352,17102733312
129.8,,11732855120,17102733312
130.8,,11732919896,17102733312
131.8,,11732919896,17102733312
132.9,,11732919896,17102733312
133.9,,11732919896,17102733312
134.9,,11732919896,17102733312
135.9,,11732919896,17102733312
136.9,,11732919896,17102733312
137.9,,11732919896,17102733312
138.9,,11732919896,17102733312
139.9,,11732919896,17102733312
140.9,,11732891984,17102733312
142,,11732908368,17102733312
143,,11732919896,17102733312
144,,11732919896,17102733312
145,,11732919896,17102733312
146,,11732919896,17102733312
147,,11732919896,17102733312
148,,11732919896,17102733312
149.1,,11732919896,17102733312
150.1,,11732919896,17102733312
151.1,,11732919896,17102733312
152.1,,11732919896,17102733312
153.1,,11732919896,17102733312
154.1,,11732842832,17102733312
155.1,,11732919896,17102733312
156.1,,11732919896,17102733312
157.1,,11732919896,17102733312
158.2,,11732919896,17102733312
159.2,,11732919896,17102733312
160.2,,11732919896,17102733312
161.2,,11732919896,17102733312
162.2,,11732919896,17102733312
163.2,,11732919896,17102733312
164.2,,11732919896,17102733312
165.2,,11732908360,17102733312
166.2,,11732918608,17102733312
167.2,,11732919896,17102733312
168.3,,11732919896,17102733312
169.3,,11732919896,17102733312
170.3,,11732919896,17102733312
171.3,,11732919896,17102733312
172.3,,11732919896,17102733312
173.3,,11732919896,17102733312
174.3,,11732919896,17102733312
175.4,,11732919896,17102733312
176.4,,11732919896,17102733312
177.4,,11732919896,17102733312
178.4,,11732883792,17102733312
179.4,,11732919896,17102733312
180.4,,11732919896,17102733312
181.4,,11732919896,17102733312
182.4,,11732919896,17102733312
183.4,,11732919896,17102733312
184.5,,11732919896,17102733312
185.5,,11732919896,17102733312
186.5,,11732919896,17102733312
187.5,,11732919896,17102733312
188.5,,11732919896,17102733312
189.5,,11732918608,17102733312
190.5,,11732887888,17102733312
191.5,,11732919896,17102733312
192.5,,11732919896,17102733312
193.6,,11732919896,17102733312
194.6,,11732919896,17102733312
195.6,,11732919896,17102733312
196.6,,11732919896,17102733312
197.6,,11732919896,17102733312
198.6,,11732919896,17102733312
199.6,,11732919896,17102733312
200.6,,11732919896,17102733312
201.7,,11732918608,17102733312
202.7,,11732918608,17102733312
203.7,,11732919896,17102733312
204.7,,11732919896,17102733312
205.7,,11732919896,17102733312
206.7,,11732919896,17102733312
207.7,,11732919896,17102733312
208.7,,11732919896,17102733312
209.8,,11732919896,17102733312
210.8,,11732919896,17102733312
211.8,,11732919896,17102733312
212.8,,11732919896,17102733312
213.8,,11732891984,17102733312
214.8,,11732887888,17102733312
215.8,,11732919896,17102733312
216.9,,11732919896,17102733312
217.9,,11732919896,17102733312
218.9,,11732919896,17102733312
219.9,,11732919896,17102733312
220.9,,11732919896,17102733312
221.9,,11732919896,17102733312
222.9,,11732919896,17102733312
223.9,,11732919896,17102733312
224.9,,11732919896,17102733312
226,,11732736336,17102733312
227,,11732855120,17102733312
228,,11732919896,17102733312
229,,11732919896,17102733312
230,,11732919896,17102733312
231,,11732919896,17102733312
232,,11732919896,17102733312
233,,11732919896,17102733312
234.1,,11732919896,17102733312
235.1,,11732919896,17102733312
236.1,,11732919896,17102733312
237.1,,11732919896,17102733312
238.1,,11732887888,17102733312
239.1,,11732919896,17102733312
240.1,,11732919896,17102733312
241.1,,11732919896,17102733312
242.1,,11732919896,17102733312
243.1,,11732919896,17102733312
244.2,,11732919896,17102733312
245.2,,11732919896,17102733312
246.2,,11732919896,17102733312
247.2,,11732919896,17102733312
248.2,,11732919896,17102733312
249.2,,11732919896,17102733312
250.2,,11732918608,17102733312
251.2,,11732919896,17102733312
252.3,,11732919896,17102733312
253.3,,11732919896,17102733312
254.3,,11732919896,17102733312
255.3,,11732919896,17102733312
256.3,,11732919896,17102733312
257.3,,11732919896,17102733312
258.3,,11732919896,17102733312
259.3,,11732919896,17102733312
260.4,,11732919896,17102733312
261.4,,11732919896,17102733312
262.4,,11732855120,17102733312
263.4,,11732919120,17102733312
264.4,,11732919896,17102733312
265.4,,11732919896,17102733312
266.4,,11732919896,17102733312
267.5,,11732919896,17102733312
268.5,,11732919896,17102733312
269.5,,11732919896,17102733312
270.5,,11732919896,17102733312
271.5,,11732919896,17102733312
272.5,,11732919896,17102733312
273.5,,11732919896,17102733312
274.6,,11732908360,17102733312
275.6,,11732891984,17102733312
276.6,,11732919896,17102733312
277.6,,11732919896,17102733312
278.6,,11732919896,17102733312
279.6,,11732919896,17102733312
280.6,,11732919896,17102733312
281.6,,11732919896,17102733312
282.6,,11732919896,17102733312
283.7,,11732919896,17102733312
284.7,,11732919896,17102733312
285.7,,11732919896,17102733312
286.7,,11732887888,17102733312
287.7,,11732859216,17102733312
288.7,,11732919896,17102733312
289.7,,11732919896,17102733312
290.8,,11732919896,17102733312
291.8,,11732919896,17102733312
292.8,,11732919896,17102733312
293.8,,11732919896,17102733312
294.8,,11732919896,17102733312
295.8,,11732919896,17102733312
296.8,,11732919896,17102733312
297.8,,11732919896,17102733312
298.8,,11732883792,17102733312
299.8,,11732919896,17102733312
300.9,,11732919896,17102733312
301.9,,11732919896,17102733312
302.9,,11732919896,17102733312
303.9,,11732919896,17102733312
304.9,,11732919896,17102733312
305.9,,11732919896,17102733312
306.9,,11732919896,17102733312
307.9,,11732919896,17102733312
308.9,,11732919896,17102733312
309.9,,11732918608,17102733312
311,,11732883792,17102733312
312,,11732919896,17102733312
313,,11732919896,17102733312
314,,11732919896,17102733312
315,,11732919896,17102733312
316,,11732919896,17102733312
317,,11732919896,17102733312
318,,11732919896,17102733312
319,,11732919896,17102733312
320.1,,11732919896,17102733312
321.1,,11732919896,17102733312
322.1,,11732702288,17102733312
323.1,,11732908368,17102733312
324.1,,11732919896,17102733312
325.1,,11732919896,17102733312
326.1,,11732919896,17102733312
327.2,,11732919896,17102733312
328.2,,11732919896,17102733312
329.2,,11732919896,17102733312
330.2,,11732919896,17102733312
331.2,,11732919896,17102733312
332.2,,11732919896,17102733312
333.2,,11732919896,17102733312
334.2,,11732867152,17102733312
335.2,,11732918608,17102733312
336.3,,11732919896,17102733312
337.3,,11732919896,17102733312
338.3,,11732919896,17102733312
339.3,,11732919896,17102733312
340.3,,11732919896,17102733312
341.3,,11732919896,17102733312
342.3,,11732919896,17102733312
343.3,,11732919896,17102733312
344.3,,11732919896,17102733312
345.4,,11732919896,17102733312
346.4,,11732850768,17102733312
347.4,,11732898128,17102733312
348.4,,11732919896,17102733312
349.4,,11732919896,17102733312
350.4,,11732919896,17102733312
351.4,,11732919896,17102733312
352.4,,11732919896,17102733312
353.4,,11732919896,17102733312
354.5,,11732919896,17102733312
355.5,,11732919896,17102733312
356.5,,11732919896,17102733312
357.5,,11732898128,17102733312
358.5,,11732918608,17102733312
359.5,,11732919896,17102733312
360.5,,11732919896,17102733312
361.5,,11732919896,17102733312
362.5,,11732919896,17102733312
363.5,,11732919896,17102733312
364.6,,11732919896,17102733312
365.6,,11732919896,17102733312
366.6,,11732919896,17102733312
367.6,,11732919896,17102733312
368.6,,11732919896,17102733312
369.6,,11732918608,17102733312
370.6,,11732919880,17102733312
371.6,,11732919896,17102733312
372.7,,11732919896,17102733312
373.7,,11732919896,17102733312
374.7,,11732919896,17102733312
375.7,,11732919896,17102733312
376.7,,11732919896,17102733312
377.7,,11732919896,17102733312
378.7,,11732919896,17102733312
379.8,,11732919896,17102733312
380.8,,11732919896,17102733312
381.8,,11732919896,17102733312
382.8,,11732855120,17102733312
383.8,,11732919896,17102733312
384.8,,11732919896,17102733312
385.8,,11732919896,17102733312
386.9,,11732919896,17102733312
387.9,,11732919896,17102733312
388.9,,11732919896,17102733312
389.9,,11732919896,17102733312
390.9,,11732919896,17102733312
391.9,,11732919896,17102733312
392.9,,11732919896,17102733312
393.9,,11732855120,17102733312
394.9,,11732867408,17102733312
396,,11732919896,17102733312
397,,11732919896,17102733312
398,,11732919896,17102733312
399,,11732919896,17102733312
400,,11732919896,17102733312
401,,11732919896,17102733312
402.1,,11732919896,17102733312
403.1,,11732919896,17102733312
404.1,,11732919896,17102733312
405.1,,11732919896,17102733312
406.1,,11732919896,17102733312
407.1,,11732918608,17102733312
408.1,,11732919896,17102733312
409.1,,11732919896,17102733312
410.1,,11732919896,17102733312
411.1,,11732919896,17102733312
412.2,,11732919896,17102733312
413.2,,11732919896,17102733312
414.2,,11732919896,17102733312
415.2,,11732919896,17102733312
416.2,,11732919896,17102733312
417.2,,11732919896,17102733312
418.2,,11732898128,17102733312
419.2,,11732735312,17102733312
420.3,,11732919896,17102733312
421.3,,11732919896,17102733312
422.3,,11732919896,17102733312
423.3,,11732919896,17102733312
424.3,,11732919896,17102733312
425.3,,11732919896,17102733312
426.3,,11732919896,17102733312
427.3,,11732919896,17102733312
428.3,,11732919896,17102733312
429.4,,11732919896,17102733312
430.4,,11732918608,17102733312
431.4,,11732859216,17102733312
432.4,,11732919896,17102733312
433.4,,11732919896,17102733312
434.4,,11732919896,17102733312
435.4,,11732919896,17102733312
436.5,,11732919896,17102733312
437.5,,11732919896,17102733312
438.5,,11732919896,17102733312
439.5,,11732919896,17102733312
440.5,,11732919896,17102733312
441.5,,11732919896,17102733312
442.5,,11732867408,17102733312
443.5,,11732918608,17102733312
444.6,,11732919896,17102733312
445.6,,11732919896,17102733312
446.6,,11732919896,17102733312
447.6,,11732919896,17102733312
448.6,,11732919896,17102733312
449.6,,11732919896,17102733312
450.6,,11732919896,17102733312
451.7,,11732919896,17102733312
452.7,,11732919896,17102733312
453.7,,11732919896,17102733312
454.7,,11732919896,17102733312
455.7,,11732898128,17102733312
456.7,,11732919880,17102733312
457.7,,11732919896,17102733312
458.8,,11732919896,17102733312
459.8,,11732919896,17102733312
460.8,,11732919896,17102733312
461.8,,11732919896,17102733312
462.8,,11732919896,17102733312
463.8,,11732919896,17102733312
464.8,,11732919896,17102733312
465.9,,11732919896,17102733312
466.9,,11732919896,17102733312
467.9,,11732919896,17102733312
468.9,,11732877648,17102733312
469.9,,11732883792,17102733312
470.9,,11732919896,17102733312
471.9,,11732919896,17102733312
473,,11732919896,17102733312
474,,11732919896,17102733312
475,,11732919896,17102733312
476,,11732919896,17102733312
477,,11732919896,17102733312
478,,11732919896,17102733312
479,,11732919896,17102733312
480,,11732919896,17102733312
481.1,,11732919896,17102733312
482.1,,11732919896,17102733312
483.1,,11732842832,17102733312
484.1,,11732919896,17102733312
485.1,,11732919896,17102733312
486.1,,11732919896,17102733312
487.1,,11732919896,17102733312
488.1,,11732919896,17102733312
489.1,,11732919896,17102733312
490.2,,11732919896,17102733312
491.2,,11732919896,17102733312
492.2,,11732919896,17102733312
493.2,,11732919896,17102733312
494.2,,11732919896,17102733312
495.2,,11732918608,17102733312
496.2,,11732891984,17102733312
497.2,,11732919896,17102733312
498.3,,11732919896,17102733312
499.3,,11732919896,17102733312
500.3,,11732919896,17102733312
501.3,,11732919896,17102733312
502.3,,11732919896,17102733312
503.3,,11732919896,17102733312
504.3,,11732919896,17102733312
505.4,,11732919896,17102733312
506.4,,11732919896,17102733312
507.4,,11732919896,17102733312
508.4,,11732919896,17102733312
509.4,,11732918608,17102733312
510.4,,11732887888,17102733312
511.5,,11732919896,17102733312
512.5,,11732919896,17102733312
513.5,,11732919896,17102733312
514.5,,11732919896,17102733312
515.5,,11732919896,17102733312
516.5,,11732919896,17102733312
517.5,,11732919896,17102733312
518.5,,11732919896,17102733312
519.5,,11732919896,17102733312
520.6,,11732919896,17102733312
521.6,,11732919896,17102733312
522.6,,11732918608,17102733312
523.6,,11732918608,17102733312
524.6,,11732919896,17102733312
525.6,,11732919896,17102733312
526.6,,15615013116,17102733312
527.6,,14677330156,17102733312
528.6,,12048132348,17102733312
529.7,,11864054000,17102733312
530.7,,11864054000,17102733312
531.7,,11812245752,17102733312
532.7,,11794325752,17102733312
533.7,,11889830984,17102733312
534.7,,11906486996,17102733312
535.7,,12008953592,17102733312
536.8,,13292656452,17102733312
537.8,,12083682116,17102733312
538.8,,12083682116,17102733312
539.8,,15447890772,17102733312
540.8,,15447890772,17102733312
541.8,,15447890772,17102733312
542.8,,15447890772,17102733312
543.8,,15447890772,17102733312
544.9,,15447890772,17102733312
545.9,success,15447890772,17102733312
