t,status,vram_free,vram_total
227.2,,13949609720,17102733312
228.2,,13949609720,17102733312
229.2,,13949598192,17102733312
230.2,,13949609720,17102733312
231.2,,13949540848,17102733312
232.2,,13949609720,17102733312
233.2,,13949549040,17102733312
234.2,,13949609720,17102733312
235.3,,13949532656,17102733312
236.3,,13949609720,17102733312
237.3,,13949608432,17102733312
238.3,,13949609720,17102733312
239.3,,13949557232,17102733312
240.3,,13949609720,17102733312
241.4,,13949540848,17102733312
242.4,,13949609720,17102733312
243.4,,13949516272,17102733312
244.4,,13949609720,17102733312
245.4,,13949408496,17102733312
246.4,,13949609720,17102733312
247.4,,13949608432,17102733312
248.5,,13949609720,17102733312
249.5,,13949609720,17102733312
250.5,,13949609720,17102733312
251.5,,13949609720,17102733312
252.5,,13949609720,17102733312
253.5,,13949609720,17102733312
254.5,,13949609720,17102733312
255.5,,13949609720,17102733312
256.6,,13949609720,17102733312
257.6,,13949609720,17102733312
258.6,,13949609720,17102733312
259.6,,13949609720,17102733312
260.6,,13949609720,17102733312
261.6,,13949609720,17102733312
262.7,,13949609720,17102733312
263.7,,13949609720,17102733312
264.7,,13949609720,17102733312
265.7,,13949609720,17102733312
266.7,,13949609720,17102733312
267.7,,13949609720,17102733312
268.7,,13949609720,17102733312
269.8,,13949609720,17102733312
270.8,,13949609720,17102733312
271.8,,13949609720,17102733312
272.8,,13949609720,17102733312
273.8,,13949609720,17102733312
274.8,,13949609720,17102733312
275.8,,13949609720,17102733312
276.8,,13949609720,17102733312
277.9,,13949609720,17102733312
278.9,,13949609720,17102733312
279.9,,13949609720,17102733312
280.9,,13949609720,17102733312
281.9,,13949609720,17102733312
282.9,,13949609720,17102733312
283.9,,13949609720,17102733312
284.9,,13949609720,17102733312
286,,13949609720,17102733312
287,,13949609720,17102733312
288,,13949609720,17102733312
289,,13949609720,17102733312
290,,13949609720,17102733312
291,,13949609720,17102733312
292.1,,13949609720,17102733312
293.1,,13949609720,17102733312
294.1,,13949609720,17102733312
295.1,,13949609720,17102733312
296.1,,13949609720,17102733312
297.1,,13949598192,17102733312
298.1,,13949609720,17102733312
299.2,,13949353720,17102733312
300.2,,13949609720,17102733312
301.2,,13949563376,17102733312
302.2,,13949609720,17102733312
303.2,,13949408496,17102733312
304.2,,13949609720,17102733312
305.2,,13949510128,17102733312
306.2,,13949609720,17102733312
307.3,,13949608432,17102733312
308.3,,13949609720,17102733312
309.3,,13949544944,17102733312
310.3,,13949609720,17102733312
311.3,,13949510128,17102733312
312.3,,13949609720,17102733312
313.3,,13949557232,17102733312
314.4,,13949609720,17102733312
315.4,,13949609720,17102733312
316.4,,13949609720,17102733312
317.4,,13949609720,17102733312
318.4,,13949609720,17102733312
319.4,,13949609720,17102733312
320.4,,13949609720,17102733312
321.4,,13949609720,17102733312
322.4,,13949609720,17102733312
323.5,,13949609720,17102733312
324.5,,13949609720,17102733312
325.5,,13949609720,17102733312
326.5,,13949609720,17102733312
327.5,,13949609720,17102733312
328.5,,13949609720,17102733312
329.5,,13949609720,17102733312
330.6,,13949609720,17102733312
331.6,,13949609720,17102733312
332.6,,13949609720,17102733312
333.6,,13949609720,17102733312
334.6,,13949609720,17102733312
335.6,,13949609720,17102733312
336.6,,13949609720,17102733312
337.6,,13949609720,17102733312
338.7,,13949609720,17102733312
339.7,,13949609720,17102733312
340.7,,13949609720,17102733312
341.7,,13949609720,17102733312
342.7,,13949609720,17102733312
343.7,,13949609720,17102733312
344.8,,13949609720,17102733312
345.8,,13949609720,17102733312
346.8,,13949609720,17102733312
347.8,,13949609720,17102733312
348.8,,13949609720,17102733312
349.8,,13949609720,17102733312
350.8,,13949609720,17102733312
351.8,,13949609720,17102733312
352.9,,13949609720,17102733312
353.9,,13949609720,17102733312
354.9,,13949598192,17102733312
355.9,,13949609720,17102733312
356.9,,13949598712,17102733312
357.9,,13949609720,17102733312
358.9,,13949540848,17102733312
360,,13949609720,17102733312
361,,13949557232,17102733312
362,,13949609720,17102733312
363,,13949577712,17102733312
364,,13949609720,17102733312
365,,13949549040,17102733312
366.1,,13949609720,17102733312
367.1,,13949557232,17102733312
368.1,,13949609720,17102733312
369.1,,13949540848,17102733312
370.1,,13949609720,17102733312
371.1,,13949573616,17102733312
372.1,,13949609720,17102733312
373.2,,13949581808,17102733312
374.2,,13949609720,17102733312
375.2,,13949510128,17102733312
376.2,,13949609720,17102733312
377.2,,13949608432,17102733312
378.2,,13949609720,17102733312
379.2,,13949609720,17102733312
380.2,,13949609720,17102733312
381.3,,13949609720,17102733312
382.3,,13949609720,17102733312
383.3,,13949609720,17102733312
384.3,,13949609720,17102733312
385.3,,13949609720,17102733312
386.3,,13949609720,17102733312
387.3,,13949609720,17102733312
388.3,,13949609720,17102733312
389.3,,13949609720,17102733312
390.4,,13949609720,17102733312
391.4,,13949609720,17102733312
392.4,,13949609720,17102733312
393.4,,13949609720,17102733312
394.4,,13949609720,17102733312
395.4,,13949609720,17102733312
396.5,,13949609720,17102733312
397.5,,13949609720,17102733312
398.5,,13949609720,17102733312
399.5,,13949609720,17102733312
400.5,,13949609720,17102733312
401.5,,13949609720,17102733312
402.5,,13949609720,17102733312
403.6,,13949609720,17102733312
404.6,,13949609720,17102733312
405.6,,13949609720,17102733312
406.6,,13949609720,17102733312
407.6,,13949609720,17102733312
408.6,,13949609720,17102733312
409.6,,13949609720,17102733312
410.6,,13949609720,17102733312
411.7,,13949609720,17102733312
412.7,,13949609720,17102733312
413.7,,13949609720,17102733312
414.7,,13949609720,17102733312
415.7,,13949609720,17102733312
416.7,,13949609720,17102733312
417.8,,13949609720,17102733312
418.8,,13949609720,17102733312
419.8,,13949609720,17102733312
420.8,,13949598200,17102733312
421.8,,13949609720,17102733312
422.8,,13949609720,17102733312
423.8,,13949609720,17102733312
424.9,,13949569520,17102733312
425.9,,13949609720,17102733312
426.9,,13949408496,17102733312
427.9,,13949609720,17102733312
428.9,,13949608432,17102733312
429.9,,13949609720,17102733312
430.9,,13949577712,17102733312
431.9,,13949609720,17102733312
433,,13949598192,17102733312
434,,13949609720,17102733312
435,,13949569520,17102733312
436,,13949609720,17102733312
437,,13949608432,17102733312
438,,13949609720,17102733312
439,,13949598192,17102733312
440.1,,13949609720,17102733312
441.1,,13949609720,17102733312
442.1,,13949609720,17102733312
443.1,,13949609720,17102733312
444.1,,13949609720,17102733312
445.1,,13949609720,17102733312
446.1,,13949609720,17102733312
447.2,,13949609720,17102733312
448.2,,13949609720,17102733312
449.2,,13949609720,17102733312
450.2,,13949609720,17102733312
451.2,,13949609720,17102733312
452.2,,13949609720,17102733312
453.2,,13949609720,17102733312
454.3,,13949609720,17102733312
455.3,,13949609720,17102733312
456.3,,13949609720,17102733312
457.3,,13949609720,17102733312
458.3,,13949609720,17102733312
459.3,,13949609720,17102733312
460.3,,13949609720,17102733312
461.3,,13949609720,17102733312
462.4,,13949609720,17102733312
463.4,,13949609720,17102733312
464.4,,13949609720,17102733312
465.4,,13949609720,17102733312
466.4,,13949609720,17102733312
467.4,,13949609720,17102733312
468.4,,13949609720,17102733312
469.5,,13949609720,17102733312
470.5,,13949609720,17102733312
471.5,,13949609720,17102733312
472.5,,13949609720,17102733312
473.5,,13949609720,17102733312
474.5,,13949609720,17102733312
475.6,,13949609720,17102733312
476.6,,13949609720,17102733312
477.6,,13949609720,17102733312
478.6,,13949609720,17102733312
479.6,,13949609720,17102733312
480.6,,13949609720,17102733312
481.6,,13949609720,17102733312
482.7,,13949609720,17102733312
483.7,,13949609720,17102733312
484.7,,13949609720,17102733312
485.7,,13949609720,17102733312
486.7,,13949609720,17102733312
487.7,,13949609720,17102733312
488.7,,13949540848,17102733312
489.8,,13949609720,17102733312
490.8,,13949608432,17102733312
491.8,,13949609720,17102733312
492.8,,13949608432,17102733312
493.8,,13949609720,17102733312
494.8,,13949598192,17102733312
495.8,,13949609720,17102733312
496.8,,13949608432,17102733312
497.9,,13949609720,17102733312
498.9,,13949549040,17102733312
499.9,,13949609720,17102733312
500.9,,13949608432,17102733312
501.9,,13949609720,17102733312
502.9,,13949609720,17102733312
503.9,,13949609720,17102733312
504.9,,13949609720,17102733312
506,,13949609720,17102733312
507,,13949609720,17102733312
508,,13949609720,17102733312
509,,13949609720,17102733312
510,,13949609720,17102733312
511,,13949609720,17102733312
512,,13949609720,17102733312
513,,13949609720,17102733312
514.1,,13949609720,17102733312
515.1,,13949609720,17102733312
516.1,,13949609720,17102733312
517.1,,13949609720,17102733312
518.1,,13949609720,17102733312
519.1,,13949609720,17102733312
520.2,,13949609720,17102733312
521.2,,13949609720,17102733312
522.2,,13949609720,17102733312
523.2,,13949609720,17102733312
524.2,,13949609720,17102733312
525.2,,13949609720,17102733312
526.2,,13949609720,17102733312
527.3,,13949609720,17102733312
528.3,,13949609720,17102733312
529.3,,13949609720,17102733312
530.3,,13949609720,17102733312
531.3,,13949609720,17102733312
532.3,,13949609720,17102733312
533.3,,13949609720,17102733312
534.4,,13949609720,17102733312
535.4,,13949609720,17102733312
536.4,,13949609720,17102733312
537.4,,13949609720,17102733312
538.4,,13949609720,17102733312
539.4,,13949609720,17102733312
540.4,,13949609720,17102733312
541.5,,13949609720,17102733312
542.5,,13949609720,17102733312
543.5,,13949609720,17102733312
544.5,,13949609720,17102733312
545.5,,13949609720,17102733312
546.5,,13949609720,17102733312
547.5,,13949609720,17102733312
548.5,,13949598192,17102733312
549.6,,13949609720,17102733312
550.6,,13949609720,17102733312
551.6,,13949609720,17102733312
552.6,,13949557232,17102733312
553.6,,13949609720,17102733312
554.6,,13949557232,17102733312
555.6,,13949609720,17102733312
556.7,,13949608432,17102733312
557.7,,13949609720,17102733312
558.7,,13949512176,17102733312
559.7,,13949609720,17102733312
560.7,,13949587952,17102733312
561.7,,13949609720,17102733312
562.7,,13949608432,17102733312
563.7,,13949609720,17102733312
564.8,,13949608432,17102733312
565.8,,13949609720,17102733312
566.8,,13949609720,17102733312
567.8,,13949609720,17102733312
568.8,,13949609720,17102733312
569.8,,13949609720,17102733312
570.8,,13949609720,17102733312
571.9,,13949609720,17102733312
572.9,,13949609720,17102733312
573.9,,13949609720,17102733312
574.9,,13949609720,17102733312
575.9,,13949609720,17102733312
576.9,,13949609720,17102733312
578,,13949609720,17102733312
579,,13949609720,17102733312
580,,13949609720,17102733312
581,,13949609720,17102733312
582,,13949609720,17102733312
583,,13949609720,17102733312
584,,13949609720,17102733312
585,,13949609720,17102733312
586.1,,13949609720,17102733312
587.1,,13949609720,17102733312
588.1,,13949609720,17102733312
589.1,,13949609720,17102733312
590.1,,13949609720,17102733312
591.1,,13949609720,17102733312
592.2,,13949609720,17102733312
593.2,,13949609720,17102733312
594.2,,13949609720,17102733312
595.2,,13949609720,17102733312
596.2,,13949609720,17102733312
597.2,,13949609720,17102733312
598.3,,13949609720,17102733312
599.3,,13949609720,17102733312
600.3,,13949609720,17102733312
601.3,,13949609720,17102733312
602.3,,13949609720,17102733312
603.3,,13949609720,17102733312
604.3,,13949609720,17102733312
605.4,,13949609720,17102733312
606.4,,13949609720,17102733312
607.4,,13949609720,17102733312
608.4,,13949609720,17102733312
609.4,,13949609720,17102733312
610.4,,13949609720,17102733312
611.4,,13949609720,17102733312
612.5,,13949609720,17102733312
613.5,,13949609720,17102733312
614.5,,13949609720,17102733312
615.5,,13949609720,17102733312
616.5,,13949609720,17102733312
617.5,,13949609720,17102733312
618.6,,13949609720,17102733312
619.6,,13949609720,17102733312
620.6,,13949609720,17102733312
621.6,,13949609720,17102733312
622.6,,13949599224,17102733312
623.6,,13949609720,17102733312
624.6,,13949540848,17102733312
625.6,,13949609720,17102733312
626.7,,13949408496,17102733312
627.7,,13949609720,17102733312
628.7,,13949544944,17102733312
629.7,,13949609720,17102733312
630.7,,13949598192,17102733312
631.7,,13949609720,17102733312
632.7,,13949510128,17102733312
633.7,,13949609720,17102733312
634.7,,13949608432,17102733312
635.8,,13949609720,17102733312
636.8,,13949544944,17102733312
637.8,,13949609720,17102733312
638.8,,13949599480,17102733312
639.8,,13949609720,17102733312
640.8,,13949609720,17102733312
641.8,,13949609720,17102733312
642.9,,13949609720,17102733312
643.9,,13949609720,17102733312
644.9,,13949609720,17102733312
645.9,,13949609720,17102733312
646.9,,13949609720,17102733312
647.9,,13949609720,17102733312
648.9,,13949609720,17102733312
650,,13949609720,17102733312
651,,13949609720,17102733312
652,,13949609720,17102733312
653,,13949609720,17102733312
654,,13949609720,17102733312
655,,13949609720,17102733312
656.1,,13949609720,17102733312
657.1,,13949609720,17102733312
658.1,,13949609720,17102733312
659.1,,13949609720,17102733312
660.1,,13949609720,17102733312
661.1,,13949609720,17102733312
662.1,,13949609720,17102733312
663.2,,13949609720,17102733312
664.2,,13949609720,17102733312
665.2,,13949609720,17102733312
666.2,,13949609720,17102733312
667.2,,13949609720,17102733312
668.2,,13949609720,17102733312
669.2,,13949609720,17102733312
670.3,,13949609720,17102733312
671.3,,13949609720,17102733312
672.3,,13949609720,17102733312
673.3,,13949609720,17102733312
674.3,,13949609720,17102733312
675.3,,13949609720,17102733312
676.3,,13949609720,17102733312
677.3,,15788762068,17102733312
678.5,,15062448380,17102733312
679.5,,13934946556,17102733312
680.5,,13990725880,17102733312
681.5,,14003060984,17102733312
682.6,,13980020984,17102733312
683.6,,14080646220,17102733312
684.6,,14060460280,17102733312
685.6,,13883349240,17102733312
686.6,,14089622228,17102733312
687.6,,14192088824,17102733312
688.6,,13294753604,17102733312
689.7,,12117236548,17102733312
690.7,,12117236548,17102733312
691.7,,15449987924,17102733312
692.7,,15449987924,17102733312
693.7,,15449987924,17102733312
694.7,,15449987924,17102733312
695.7,,15449987924,17102733312
696.7,,15449987924,17102733312
697.7,success,15449987924,17102733312
