t,status,vram_free,vram_total
396.2,,9551881704,17102733312
397.2,,9551881704,17102733312
398.2,,9551743200,17102733312
399.2,,9551881704,17102733312
400.2,,9551881704,17102733312
401.2,,9551881704,17102733312
402.2,,9551881704,17102733312
403.2,,9551881704,17102733312
404.2,,9551881704,17102733312
405.2,,9551881704,17102733312
406.3,,9551881704,17102733312
407.3,,9551881704,17102733312
408.3,,9551881704,17102733312
409.3,,9551881704,17102733312
410.3,,9551881704,17102733312
411.3,,9551881704,17102733312
412.3,,9551881704,17102733312
413.4,,9551881704,17102733312
414.4,,9551881704,17102733312
415.4,,9551859936,17102733312
416.4,,9551881704,17102733312
417.4,,9551881704,17102733312
418.4,,9551881704,17102733312
419.5,,9551881704,17102733312
420.5,,9551881704,17102733312
421.5,,9551881704,17102733312
422.5,,12231115768,17102733312
423.5,,14475731196,17102733312
424.5,,12188018940,17102733312
425.5,,9671436540,17102733312
426.6,,9641722104,17102733312
427.6,,9687802104,17102733312
428.6,,9734347000,17102733312
429.6,,9716570352,17102733312
430.6,,9716570352,17102733312
431.6,,9827392248,17102733312
432.6,,9827915512,17102733312
433.7,,12083682116,17102733312
434.7,,12083682116,17102733312
435.7,,12083682116,17102733312
436.7,,15447890772,17102733312
437.7,,15447890772,17102733312
438.7,,15447890772,17102733312
439.7,,15447890772,17102733312
440.8,,15447890772,17102733312
441.8,,15447890772,17102733312
442.8,success,15447890772,17102733312
