t,status,vram_free,vram_total
277.5,,15447890772,17102733312
278.5,,15447890772,17102733312
279.5,,15447890772,17102733312
280.5,,15447890772,17102733312
281.5,,15447890772,17102733312
282.5,,15447890772,17102733312
283.5,,15447890772,17102733312
284.5,,15447890772,17102733312
285.5,,15447890772,17102733312
286.6,,15447890772,17102733312
287.6,,15447890772,17102733312
288.6,,15447890772,17102733312
289.6,,15447890772,17102733312
290.6,,15447890772,17102733312
291.6,,15447890772,17102733312
292.6,,15447890772,17102733312
293.6,,15447890772,17102733312
294.7,,15447890772,17102733312
295.7,,15447890772,17102733312
296.7,,15447890772,17102733312
297.7,,15447890772,17102733312
298.7,,15447890772,17102733312
299.7,,15447890772,17102733312
300.7,,15447890772,17102733312
301.7,,15447890772,17102733312
302.8,,15447890772,17102733312
303.8,,15447890772,17102733312
304.8,,15447890772,17102733312
305.8,,15447890772,17102733312
306.8,,15447890772,17102733312
307.8,,15447890772,17102733312
308.8,,15447890772,17102733312
309.8,,15447890772,17102733312
310.9,,15447890772,17102733312
311.9,,15447890772,17102733312
312.9,,15447890772,17102733312
313.9,,15447890772,17102733312
314.9,,15447890772,17102733312
315.9,,15447890772,17102733312
316.9,,15447890772,17102733312
317.9,,15447890772,17102733312
318.9,,15447890772,17102733312
320,,15447890772,17102733312
321,,15447890772,17102733312
322,,15447890772,17102733312
323,,15447890772,17102733312
324,,15447890772,17102733312
325,,15447890772,17102733312
326,,15447890772,17102733312
327,,15447890772,17102733312
328,,15447890772,17102733312
329.1,,15447890772,17102733312
330.1,,15447890772,17102733312
331.1,,15447890772,17102733312
332.1,,15447890772,17102733312
333.1,,15447890772,17102733312
334.1,,15447890772,17102733312
335.1,,15447890772,17102733312
336.1,,15447890772,17102733312
337.1,,15447890772,17102733312
338.2,,15447890772,17102733312
339.2,,15447890772,17102733312
340.2,,15447890772,17102733312
341.2,,15447890772,17102733312
342.2,,15447890772,17102733312
343.2,,15447890772,17102733312
344.2,,15447890772,17102733312
345.2,,15447890772,17102733312
346.3,,15447890772,17102733312
347.3,,15447890772,17102733312
348.3,,15447890772,17102733312
349.3,,15447890772,17102733312
350.3,,15447890772,17102733312
351.3,,15447890772,17102733312
352.3,,15447890772,17102733312
353.3,,15447890772,17102733312
354.3,,15447890772,17102733312
355.4,,15447890772,17102733312
356.4,,15447890772,17102733312
357.4,,15447890772,17102733312
358.4,,15447890772,17102733312
359.4,,15447890772,17102733312
360.4,,15447890772,17102733312
361.4,,15447890772,17102733312
362.5,,15447890772,17102733312
363.5,,15447890772,17102733312
364.5,,15447890772,17102733312
365.5,,15447890772,17102733312
366.5,,15447890772,17102733312
367.5,,15447890772,17102733312
368.5,,15447890772,17102733312
369.5,,15447890772,17102733312
370.6,,15447890772,17102733312
371.6,,15447890772,17102733312
372.6,,15447890772,17102733312
373.6,,15447890772,17102733312
374.6,,15447890772,17102733312
375.6,,15447890772,17102733312
376.6,,15447890772,17102733312
377.7,,15447890772,17102733312
378.7,,15447890772,17102733312
379.7,,15447890772,17102733312
380.7,,15447890772,17102733312
381.7,,15447890772,17102733312
382.7,,15447890772,17102733312
383.7,,15447890772,17102733312
384.7,,15447890772,17102733312
385.8,,15447890772,17102733312
386.8,,15447890772,17102733312
387.8,,15447890772,17102733312
388.8,,15447890772,17102733312
389.8,,15447890772,17102733312
390.8,,15447890772,17102733312
391.8,,15447890772,17102733312
392.9,,15447890772,17102733312
393.9,,15447890772,17102733312
394.9,,15447890772,17102733312
395.9,,15447890772,17102733312
396.9,,15447890772,17102733312
397.9,,15447890772,17102733312
398.9,,15447890772,17102733312
399.9,,15447890772,17102733312
401,,15447890772,17102733312
402,,15447890772,17102733312
403,,15447890772,17102733312
404,,15447890772,17102733312
405,,15447890772,17102733312
406,,15447890772,17102733312
407,,15447890772,17102733312
408,,15447890772,17102733312
409,,15447890772,17102733312
410.1,,15447890772,17102733312
411.1,,15447890772,17102733312
412.1,,15447890772,17102733312
413.1,,15447890772,17102733312
414.1,,15447890772,17102733312
415.1,,15447890772,17102733312
416.1,,15447890772,17102733312
417.1,,15447890772,17102733312
418.2,,15447890772,17102733312
419.2,,15447890772,17102733312
420.2,,15447890772,17102733312
421.2,,15447890772,17102733312
422.2,,15447890772,17102733312
423.2,,15447890772,17102733312
424.2,,15447890772,17102733312
425.2,,15447890772,17102733312
426.3,,15447890772,17102733312
427.3,,15447890772,17102733312
428.3,,15447890772,17102733312
429.3,,15447890772,17102733312
430.3,,15447890772,17102733312
431.3,,15447890772,17102733312
432.3,,15447890772,17102733312
433.3,,15447890772,17102733312
434.3,,15447890772,17102733312
435.3,,15447890772,17102733312
436.4,,15447890772,17102733312
437.4,,15447890772,17102733312
438.4,,15447890772,17102733312
439.4,,15447890772,17102733312
440.4,,15447890772,17102733312
441.4,,15447890772,17102733312
442.4,,15447890772,17102733312
443.4,,15447890772,17102733312
444.5,,15447890772,17102733312
445.5,,15447890772,17102733312
446.5,,15447890772,17102733312
447.5,,15447890772,17102733312
448.5,,15447890772,17102733312
449.5,,15447890772,17102733312
450.5,,15447890772,17102733312
451.5,,15447890772,17102733312
452.6,,15447890772,17102733312
453.6,,15447890772,17102733312
454.6,,15447890772,17102733312
455.6,,15447890772,17102733312
456.6,,15447890772,17102733312
457.6,,15447890772,17102733312
458.7,,15447890772,17102733312
459.7,,15447890772,17102733312
460.7,,15447890772,17102733312
461.7,,15447890772,17102733312
462.7,,15447890772,17102733312
463.7,,15447890772,17102733312
464.7,,15447890772,17102733312
465.7,,15447890772,17102733312
466.8,,15447890772,17102733312
467.8,,15447890772,17102733312
468.8,,15447890772,17102733312
469.8,,15447890772,17102733312
470.8,,15447890772,17102733312
471.8,,15447890772,17102733312
472.8,,15447890772,17102733312
473.8,,15447890772,17102733312
474.8,,15447890772,17102733312
475.9,,15447890772,17102733312
476.9,,15447890772,17102733312
477.9,,15447890772,17102733312
478.9,,15447890772,17102733312
479.9,,15447890772,17102733312
480.9,,15447890772,17102733312
481.9,,15447890772,17102733312
482.9,,15447890772,17102733312
483.9,,15447890772,17102733312
484.9,,15447890772,17102733312
486,,15447890772,17102733312
487,,15447890772,17102733312
488,,15447890772,17102733312
489,,15447890772,17102733312
490,,15447890772,17102733312
491,,15447890772,17102733312
492,,15447890772,17102733312
493.1,,15447890772,17102733312
494.1,,15447890772,17102733312
495.1,,15447890772,17102733312
496.1,,15447890772,17102733312
497.1,,15447890772,17102733312
498.1,,15447890772,17102733312
499.1,,15447890772,17102733312
500.1,,15447890772,17102733312
501.2,,15447890772,17102733312
502.2,,15447890772,17102733312
503.2,,15447890772,17102733312
504.2,,15447890772,17102733312
505.2,,15447890772,17102733312
506.2,,15447890772,17102733312
507.2,,15447890772,17102733312
508.3,,15447890772,17102733312
509.3,,15447890772,17102733312
510.3,,15447890772,17102733312
511.3,,15447890772,17102733312
512.3,,15447890772,17102733312
513.3,,15447890772,17102733312
514.3,,15447890772,17102733312
515.4,,15447890772,17102733312
516.4,,15447890772,17102733312
517.4,,15447890772,17102733312
518.4,,15447890772,17102733312
519.4,,15447890772,17102733312
520.4,,15447890772,17102733312
521.4,,15447890772,17102733312
522.5,,15447890772,17102733312
523.5,,15447890772,17102733312
524.5,,15447890772,17102733312
525.5,,15447890772,17102733312
526.5,,15447890772,17102733312
527.5,,15447890772,17102733312
528.5,,15447890772,17102733312
529.5,,15447890772,17102733312
530.6,,15447890772,17102733312
531.6,,15447890772,17102733312
532.6,,15447890772,17102733312
533.6,,15447890772,17102733312
534.6,,15447890772,17102733312
535.6,,15447890772,17102733312
536.6,,15447890772,17102733312
537.6,,15447890772,17102733312
538.6,,15447890772,17102733312
539.7,,15447890772,17102733312
540.7,,15447890772,17102733312
541.7,,15447890772,17102733312
542.7,,15447890772,17102733312
543.7,,15447890772,17102733312
544.7,,15447890772,17102733312
545.7,,15447890772,17102733312
546.8,,15447890772,17102733312
547.8,,15447890772,17102733312
548.8,,15447890772,17102733312
549.8,,15447890772,17102733312
550.8,,15447890772,17102733312
551.8,,15447890772,17102733312
552.8,,15447890772,17102733312
553.9,,15447890772,17102733312
554.9,,15447890772,17102733312
555.9,,15447890772,17102733312
556.9,,15447890772,17102733312
557.9,,15447890772,17102733312
558.9,,15447890772,17102733312
559.9,,15447890772,17102733312
561,,15447890772,17102733312
562,,15447890772,17102733312
563,,15447890772,17102733312
564,,15447890772,17102733312
565,,15447890772,17102733312
566,,15447890772,17102733312
567,,15447890772,17102733312
568,,15447890772,17102733312
569.1,,15447890772,17102733312
570.1,,15447890772,17102733312
571.1,,15447890772,17102733312
572.1,,15447890772,17102733312
573.1,,15447890772,17102733312
574.1,,15447890772,17102733312
575.1,,15447890772,17102733312
576.2,,15447890772,17102733312
577.2,,15447890772,17102733312
578.2,,15447890772,17102733312
579.2,,15447890772,17102733312
580.2,,15447890772,17102733312
581.2,,15447890772,17102733312
582.2,,15447890772,17102733312
583.2,,15447890772,17102733312
584.3,,15447890772,17102733312
585.3,,15447890772,17102733312
586.3,,15447890772,17102733312
587.3,,15447890772,17102733312
588.3,,15447890772,17102733312
589.3,,15447890772,17102733312
590.3,,15447890772,17102733312
591.3,,15447890772,17102733312
592.3,,15447890772,17102733312
593.4,,15447890772,17102733312
594.4,,15447890772,17102733312
595.4,,15447890772,17102733312
596.4,,15447890772,17102733312
597.4,,15447890772,17102733312
598.4,,15447890772,17102733312
599.4,,15447890772,17102733312
600.5,,15447890772,17102733312
601.5,,15447890772,17102733312
602.5,,15447890772,17102733312
603.5,,15447890772,17102733312
604.5,,15447890772,17102733312
605.5,,15447890772,17102733312
606.5,,15447890772,17102733312
607.5,,15447890772,17102733312
608.6,,15447890772,17102733312
609.6,,15447890772,17102733312
610.6,,15447890772,17102733312
611.6,,15447890772,17102733312
612.6,,15447890772,17102733312
613.6,,15447890772,17102733312
614.6,,15447890772,17102733312
615.6,,15447890772,17102733312
616.7,,15447890772,17102733312
617.7,,15447890772,17102733312
618.7,,15447890772,17102733312
619.7,,15447890772,17102733312
620.7,,15447890772,17102733312
621.7,,15447890772,17102733312
622.7,,15447890772,17102733312
623.8,,15447890772,17102733312
624.8,,15447890772,17102733312
625.8,,15447890772,17102733312
626.8,,15447890772,17102733312
627.8,,15447890772,17102733312
628.8,,15447890772,17102733312
629.8,,15447890772,17102733312
630.9,,15447890772,17102733312
631.9,,15447890772,17102733312
632.9,,15447890772,17102733312
633.9,,15447890772,17102733312
634.9,,15447890772,17102733312
635.9,,15447890772,17102733312
636.9,,15447890772,17102733312
637.9,,15447890772,17102733312
639,,15447890772,17102733312
640,,15447890772,17102733312
641,,15447890772,17102733312
642,,15447890772,17102733312
643,,15447890772,17102733312
644,,15447890772,17102733312
645.1,,15447890772,17102733312
646.1,,15447890772,17102733312
647.1,,15447890772,17102733312
648.1,,15447890772,17102733312
649.1,,15447890772,17102733312
650.1,,15447890772,17102733312
651.1,,15447890772,17102733312
652.1,,15447890772,17102733312
653.1,,15447890772,17102733312
654.2,,15447890772,17102733312
655.2,,15447890772,17102733312
656.2,,15447890772,17102733312
657.2,,15447890772,17102733312
658.2,,15447890772,17102733312
659.2,,15447890772,17102733312
660.3,,15447890772,17102733312
661.3,,15447890772,17102733312
662.3,,15447890772,17102733312
663.3,,15447890772,17102733312
664.3,,15447890772,17102733312
665.3,,15447890772,17102733312
666.3,,15447890772,17102733312
667.3,,15447890772,17102733312
668.3,,15447890772,17102733312
669.4,,15447890772,17102733312
670.4,,15447890772,17102733312
671.4,,15447890772,17102733312
672.4,,15447890772,17102733312
673.4,,15447890772,17102733312
674.4,,15447890772,17102733312
675.5,,15447890772,17102733312
676.5,,15447890772,17102733312
677.5,,15447890772,17102733312
678.5,,15447890772,17102733312
679.5,,15447890772,17102733312
680.5,,15447890772,17102733312
681.5,,15447890772,17102733312
682.6,,15447890772,17102733312
683.6,,15447890772,17102733312
684.6,,15447890772,17102733312
685.6,,15447890772,17102733312
686.6,,15447890772,17102733312
687.6,,15447890772,17102733312
688.6,,15447890772,17102733312
689.6,,15447890772,17102733312
690.7,,15447890772,17102733312
691.7,,15447890772,17102733312
692.7,,15447890772,17102733312
693.7,,15447890772,17102733312
694.7,,15447890772,17102733312
695.7,,15447890772,17102733312
696.7,,15447890772,17102733312
697.7,,15447890772,17102733312
698.7,,15447890772,17102733312
699.8,,15447890772,17102733312
700.8,,15447890772,17102733312
701.8,,15447890772,17102733312
702.8,,15447890772,17102733312
703.8,,15447890772,17102733312
704.8,,15447890772,17102733312
705.8,,15447890772,17102733312
706.9,,15447890772,17102733312
707.9,,15447890772,17102733312
708.9,,15447890772,17102733312
709.9,,15447890772,17102733312
710.9,,15447890772,17102733312
711.9,,15447890772,17102733312
712.9,,15447890772,17102733312
713.9,,15447890772,17102733312
715,,15447890772,17102733312
716,,15447890772,17102733312
717,,15447890772,17102733312
718,,15447890772,17102733312
719,,15447890772,17102733312
720,,15447890772,17102733312
721,,15447890772,17102733312
722.1,,15447890772,17102733312
723.1,,15447890772,17102733312
724.1,,15447890772,17102733312
725.1,,15447890772,17102733312
726.1,,15447890772,17102733312
727.1,,15447890772,17102733312
728.1,,15447890772,17102733312
729.1,,15447890772,17102733312
730.1,,15447890772,17102733312
731.2,,15447890772,17102733312
732.2,,15447890772,17102733312
733.2,,15447890772,17102733312
734.2,,15447890772,17102733312
735.2,,15447890772,17102733312
736.2,,15447890772,17102733312
737.3,,15447890772,17102733312
738.3,,15447890772,17102733312
739.3,,15447890772,17102733312
740.3,,15447890772,17102733312
741.3,,15447890772,17102733312
742.3,,15447890772,17102733312
743.3,,15447890772,17102733312
744.3,,15447890772,17102733312
745.4,,15447890772,17102733312
746.4,,15447890772,17102733312
747.4,,15447890772,17102733312
748.4,,15447890772,17102733312
749.4,,15447890772,17102733312
750.4,,15447890772,17102733312
751.5,,15447890772,17102733312
752.5,,15447890772,17102733312
753.5,,15447890772,17102733312
754.5,,15447890772,17102733312
755.5,,15447890772,17102733312
756.5,,15447890772,17102733312
757.5,,15447890772,17102733312
758.5,,15447890772,17102733312
759.6,,15447890772,17102733312
760.6,,15447890772,17102733312
761.6,,15447890772,17102733312
762.6,,15447890772,17102733312
763.6,,15447890772,17102733312
764.6,,15447890772,17102733312
765.6,,15447890772,17102733312
766.6,,15447890772,17102733312
767.7,,15447890772,17102733312
768.7,,15447890772,17102733312
769.7,,15447890772,17102733312
770.7,,15447890772,17102733312
771.7,,15447890772,17102733312
772.7,,15447890772,17102733312
773.7,,15447890772,17102733312
774.8,,15447890772,17102733312
775.8,,15447890772,17102733312
776.8,,15447890772,17102733312
777.8,,15447890772,17102733312
778.8,,15447890772,17102733312
779.8,,15447890772,17102733312
780.8,,15447890772,17102733312
781.9,,15447890772,17102733312
782.9,,15447890772,17102733312
783.9,,15447890772,17102733312
784.9,,15447890772,17102733312
785.9,,15447890772,17102733312
786.9,,15447890772,17102733312
787.9,,15447890772,17102733312
788.9,,15447890772,17102733312
790,,15447890772,17102733312
791,,15447890772,17102733312
792,,15447890772,17102733312
793,,15447890772,17102733312
794,,15447890772,17102733312
795,,15447890772,17102733312
796,,15447890772,17102733312
797,,15447890772,17102733312
798.1,,15447890772,17102733312
799.1,,15447890772,17102733312
800.1,,15447890772,17102733312
801.1,,15447890772,17102733312
802.1,,15447890772,17102733312
803.1,,15447890772,17102733312
804.1,,15447890772,17102733312
805.2,,15447890772,17102733312
806.2,,15447890772,17102733312
807.2,,15447890772,17102733312
808.2,,15447890772,17102733312
809.2,,15447890772,17102733312
810.2,,15447890772,17102733312
811.2,,15447890772,17102733312
812.2,,15447890772,17102733312
813.3,,15447890772,17102733312
814.3,,15447890772,17102733312
815.3,,15447890772,17102733312
816.3,,15447890772,17102733312
817.3,,15447890772,17102733312
818.3,,15447890772,17102733312
819.4,,15447890772,17102733312
820.4,,15447890772,17102733312
821.4,,15447890772,17102733312
822.4,,15447890772,17102733312
823.4,,15447890772,17102733312
824.4,,15447890772,17102733312
825.5,,15447890772,17102733312
826.5,,15447890772,17102733312
827.5,,15447890772,17102733312
828.5,,15447890772,17102733312
829.5,,15447890772,17102733312
830.5,,15447890772,17102733312
831.5,,15447890772,17102733312
832.5,,15447890772,17102733312
833.6,,15447890772,17102733312
834.6,,15447890772,17102733312
835.6,,15447890772,17102733312
836.6,,15447890772,17102733312
837.6,,15447890772,17102733312
838.6,,15447890772,17102733312
839.6,,15447890772,17102733312
840.7,,15447890772,17102733312
841.7,,15447890772,17102733312
842.7,,15447890772,17102733312
843.7,,15447890772,17102733312
844.7,,15447890772,17102733312
845.7,,15447890772,17102733312
846.7,,15447890772,17102733312
847.8,,15447890772,17102733312
848.8,,15447890772,17102733312
849.8,,15447890772,17102733312
850.8,,15447890772,17102733312
851.8,,15447890772,17102733312
852.8,,15447890772,17102733312
853.8,,15447890772,17102733312
854.8,,15447890772,17102733312
855.9,,15447890772,17102733312
856.9,,15447890772,17102733312
857.9,,15447890772,17102733312
858.9,,15447890772,17102733312
859.9,,15447890772,17102733312
860.9,,15447890772,17102733312
861.9,,15447890772,17102733312
863,,15447890772,17102733312
864,,15447890772,17102733312
865,,15447890772,17102733312
866,,15447890772,17102733312
867,,15447890772,17102733312
868,,15447890772,17102733312
869,,15447890772,17102733312
870.1,,15447890772,17102733312
871.1,,15447890772,17102733312
872.1,,15447890772,17102733312
873.1,,15447890772,17102733312
874.1,,15447890772,17102733312
875.1,,15447890772,17102733312
876.1,,15447890772,17102733312
877.1,,15447890772,17102733312
878.2,,15447890772,17102733312
879.2,,15447890772,17102733312
880.2,,15447890772,17102733312
881.2,,15447890772,17102733312
882.2,,15447890772,17102733312
883.2,,15447890772,17102733312
884.2,,15447890772,17102733312
885.2,,15447890772,17102733312
886.3,,15447890772,17102733312
887.3,,15447890772,17102733312
888.3,,15447890772,17102733312
889.3,,15447890772,17102733312
890.3,,15447890772,17102733312
891.3,,15447890772,17102733312
892.3,,15447890772,17102733312
893.3,,15447890772,17102733312
894.4,,15447890772,17102733312
895.4,,15447890772,17102733312
896.4,,15447890772,17102733312
897.4,,15447890772,17102733312
898.4,,15447890772,17102733312
899.4,,15447890772,17102733312
900.4,,15447890772,17102733312
901.4,,15447890772,17102733312
902.4,,15447890772,17102733312
903.4,,15447890772,17102733312
904.5,,15447890772,17102733312
905.5,,15447890772,17102733312
906.5,,15447890772,17102733312
907.5,,15447890772,17102733312
908.5,,15447890772,17102733312
909.5,,15447890772,17102733312
910.5,,15447890772,17102733312
911.5,,15447890772,17102733312
